-10.0,-17.68096745285512
-9.797979797979798,-15.589864201249313
-9.595959595959595,-19.038306172145163
-9.393939393939394,-20.06898889920541
-9.191919191919192,-15.096679566445294
-8.98989898989899,-20.590081117643017
-8.787878787878787,-17.392803794277686
-8.585858585858587,-11.015197915381032
-8.383838383838384,-14.401291651115503
-8.181818181818182,-15.860374125214173
-7.979797979797979,-14.651081717108253
-7.777777777777778,-16.601705112542877
-7.575757575757576,-21.786865332989365
-7.373737373737374,-14.00330618439979
-7.171717171717171,-14.98662992441087
-6.96969696969697,-9.629844869897795
-6.767676767676768,-14.155127433558794
-6.565656565656566,-16.488795151607494
-6.363636363636363,-14.369839540180998
-6.161616161616162,-13.15094753310116
-5.959595959595959,-3.2267432564654293
-5.757575757575758,-7.54586141145291
-5.555555555555555,-17.559523445261284
-5.353535353535354,-8.99095265608343
-5.151515151515151,-7.60438557878247
-4.94949494949495,-5.280397656345254
-4.747474747474747,-10.57952792043297
-4.545454545454546,-12.81155157999423
-4.343434343434343,-7.833615238787846
-4.141414141414142,-5.42880440122296
-3.9393939393939394,-8.591127625976586
-3.737373737373738,-6.9294035232082205
-3.5353535353535355,-5.83473799335
-3.333333333333333,-5.7856927956900295
-3.1313131313131315,-6.902856195651032
-2.929292929292929,-5.768866637517399
-2.7272727272727275,-8.138909409648488
-2.525252525252525,-2.171105710956096
-2.3232323232323235,-4.406605908265424
-2.121212121212121,-0.4154303106785018
-1.9191919191919187,-0.6365101338430943
-1.717171717171718,-10.783501315180345
-1.5151515151515156,1.5647847548560447
-1.3131313131313131,-2.0928398612716883
-1.1111111111111107,-1.0992706168857833
-0.9090909090909101,-2.906029377269751
-0.7070707070707076,-4.503300280378094
-0.5050505050505052,-3.305867410854594
-0.30303030303030276,0.38439644229573244
-0.10101010101010033,-4.963540178124511
0.10101010101010033,4.6333175672364675
0.30303030303030276,-4.853522712466052
0.5050505050505052,-0.5259621698181638
0.7070707070707076,-0.23422260196832267
0.9090909090909083,1.4057668497616298
1.1111111111111107,2.6787926622413165
1.3131313131313131,-2.2777487398983647
1.5151515151515156,-1.8005683666787444
1.7171717171717162,4.371798883770765
1.9191919191919187,1.0433427452750195
2.121212121212121,6.4130240906604365
2.3232323232323235,8.484148225174211
2.525252525252524,4.729271028203552
2.7272727272727266,6.261316102992204
2.929292929292929,3.8772214356914905
3.1313131313131315,8.219427573773208
3.333333333333334,11.078098044607415
3.5353535353535346,2.4173874716205113
3.737373737373737,11.561278061352521
3.9393939393939394,11.730692261678586
4.141414141414142,10.819525120727247
4.3434343434343425,6.134360154152564
4.545454545454545,14.023147369264738
4.747474747474747,5.408501199259416
4.94949494949495,11.480774569288915
5.1515151515151505,5.984055148039892
5.353535353535353,14.72324448088342
5.555555555555555,7.125653828072646
5.757575757575758,6.904237723046111
5.9595959595959584,16.95942736160809
6.161616161616163,12.308981332490688
6.363636363636363,12.485523647617782
6.565656565656564,11.35267805513823
6.767676767676768,13.160174043237772
6.969696969696969,9.048707776158494
7.171717171717173,14.353727768560184
7.373737373737374,11.73193069979951
7.575757575757574,12.51488312792615
7.777777777777779,19.454705830406922
7.979797979797979,16.34700278464862
8.18181818181818,19.7364262673127
8.383838383838384,21.998264448721244
8.585858585858585,16.591502863182775
8.787878787878789,15.408711773474469
8.98989898989899,19.858154667969952
9.19191919191919,20.282741728874992
9.393939393939394,21.619875665507514
9.595959595959595,16.347936829289978
9.7979797979798,18.466637219906136
10.0,17.561167839841055
